Datum;Stromverbrauch [kW];Temperatur [°C];Luftfeuchtigkeit [% r.F.];Globalstrahlung [W/m²]
08.06.2022 10:30;1640;20,65;59,5;405
08.06.2022 10:45;1625;20,8;59;473
08.06.2022 11:00;1635;20,95;58;419
08.06.2022 11:15;1635;21,1;57;365
08.06.2022 11:30;1625;21,15;56,5;372,5
08.06.2022 11:45;1635;21,2;56;380
08.06.2022 12:00;1640;21,45;55;358,5
08.06.2022 12:15;1665;21,7;54;337
08.06.2022 12:30;1635;21,85;53,5;376
08.06.2022 12:45;1650;22;53;415
08.06.2022 13:00;1650;22,1;54,5;512
08.06.2022 13:15;1645;22,2;56;609
08.06.2022 13:30;1665;22,25;55,5;516
08.06.2022 13:45;1665;22,3;55;423
08.06.2022 14:00;1675;22,75;53,5;637,5
08.06.2022 14:15;1450;23,2;52;852
08.06.2022 14:30;1290;23,35;50;605
08.06.2022 14:45;1295;23,5;48;358
08.06.2022 15:00;1325;23,65;47,5;326
08.06.2022 15:15;1310;23,8;47;294
08.06.2022 15:30;1335;23,8;47;512,5
08.06.2022 15:45;1360;23,8;47;731
08.06.2022 16:00;1360;24,1;46,5;673,5
08.06.2022 16:15;1565;24,4;46;616
08.06.2022 16:30;1660;23,8;51;458,5
08.06.2022 16:45;1670;23,2;56;301
08.06.2022 17:00;1665;22,85;58;222
08.06.2022 17:15;1655;22,5;60;143
08.06.2022 17:30;1640;22,5;59,5;132,5
08.06.2022 17:45;1655;22,5;59;122
08.06.2022 18:00;1660;22,35;59,5;79
08.06.2022 18:15;1685;22,2;60;36
08.06.2022 18:30;1700;22,25;57;32,5
08.06.2022 18:45;1665;22,3;54;29
08.06.2022 19:00;1660;22,25;54,5;29
08.06.2022 19:15;1665;22,2;55;29
08.06.2022 19:30;1665;22,1;55;21,5
08.06.2022 19:45;1685;22;55;14
08.06.2022 20:00;1685;21,85;55,5;7
08.06.2022 20:15;1670;21,7;56;0
08.06.2022 20:30;1665;21,65;56;0
08.06.2022 20:45;1675;21,6;56;0
08.06.2022 21:00;1675;21,55;56;0
08.06.2022 21:15;1685;21,5;56;0
08.06.2022 21:30;1700;21,4;56,5;0
08.06.2022 21:45;1675;21,3;57;0
08.06.2022 22:00;1680;21,2;59,5;0
08.06.2022 22:15;1675;21,1;62;0
08.06.2022 22:30;1640;21,05;62;0
08.06.2022 22:45;1700;21;62;0
08.06.2022 23:00;1690;20,9;64;0
08.06.2022 23:15;1670;20,8;66;0
08.06.2022 23:30;1690;20,7;67;0
08.06.2022 23:45;1670;20,6;68;0
09.06.2022 00:00;1680;20,5;69;0
09.06.2022 00:15;1720;20,4;70;0
09.06.2022 00:30;1715;20,35;70;0
09.06.2022 00:45;1695;20,3;70;0
09.06.2022 01:00;1705;20,25;70,5;0
09.06.2022 01:15;1730;20,2;71;0
09.06.2022 01:30;1685;19,85;73,5;0
09.06.2022 01:45;1710;19,5;76;0
09.06.2022 02:00;1730;19,55;75;0
09.06.2022 02:15;1705;19,6;74;0
09.06.2022 02:30;1735;19,6;74;0
09.06.2022 02:45;1760;19,6;74;0
09.06.2022 03:00;1720;18,85;77,5;0
09.06.2022 03:15;1690;18,1;81;0
09.06.2022 03:30;1695;17,5;80;0
09.06.2022 03:45;1690;16,9;79;0
09.06.2022 04:00;1695;16,7;78,5;0
09.06.2022 04:15;1700;16,5;78;0
09.06.2022 04:30;1680;16,5;77,5;3,5
09.06.2022 04:45;1670;16,5;77;7
09.06.2022 05:00;1680;16,5;76,5;18
09.06.2022 05:15;1680;16,5;76;29
09.06.2022 05:30;1640;16,5;75;32,5
09.06.2022 05:45;1685;16,5;74;36
09.06.2022 06:00;1700;16,4;75;28,5
09.06.2022 06:15;1695;16,3;76;21
09.06.2022 06:30;1685;16,2;77;28,5
09.06.2022 06:45;1410;16,1;78;36
09.06.2022 07:00;1420;16,05;78,5;68
09.06.2022 07:15;1390;16;79;100
09.06.2022 07:30;1405;16,25;78;157,5
09.06.2022 07:45;1390;16,5;77;215
09.06.2022 08:00;1380;16,65;76,5;211,5
09.06.2022 08:15;1415;16,8;76;208
09.06.2022 08:30;1395;16,9;75,5;197
09.06.2022 08:45;1405;17;75;186
09.06.2022 09:00;1390;17,25;74;229
09.06.2022 09:15;1385;17,5;73;272
09.06.2022 09:30;1415;17,5;72,5;250,5
09.06.2022 09:45;1405;17,5;72;229
09.06.2022 10:00;1420;17,4;72,5;175,5
09.06.2022 10:15;1405;17,3;73;122
09.06.2022 10:30;1400;17,35;73;122
09.06.2022 10:45;1405;17,4;73;122
09.06.2022 11:00;1345;17,5;73,5;211,5
09.06.2022 11:15;1345;17,6;74;301
09.06.2022 11:30;1380;18;73,5;419
09.06.2022 11:45;1395;18,4;73;537
09.06.2022 12:00;1695;18,3;72,5;408
09.06.2022 12:15;1740;18,2;72;279
09.06.2022 12:30;1740;18,15;72;265
09.06.2022 12:45;1735;18,1;72;251
09.06.2022 13:00;1730;18,05;72,5;247,5
09.06.2022 13:15;1690;18;73;244
09.06.2022 13:30;1740;18,05;73;222,5
09.06.2022 13:45;1740;18,1;73;201
09.06.2022 14:00;1735;18;74;172
09.06.2022 14:15;1750;17,9;75;143
09.06.2022 14:30;1685;17,7;77;175,5
09.06.2022 14:45;1700;17,5;79;208
09.06.2022 15:00;1705;17,5;78,5;211,5
09.06.2022 15:15;1685;17,5;78;215
09.06.2022 15:30;1720;17,65;77,5;254,5
09.06.2022 15:45;1710;17,8;77;294
09.06.2022 16:00;1655;17,8;77;215
09.06.2022 16:15;1655;17,8;77;136
09.06.2022 16:30;1655;17,75;77;114,5
09.06.2022 16:45;1635;17,7;77;93
09.06.2022 17:00;1665;17,7;77,5;100
09.06.2022 17:15;1660;17,7;78;107
09.06.2022 17:30;1630;17,65;78,5;93
09.06.2022 17:45;1635;17,6;79;79
09.06.2022 18:00;1620;17,5;80,5;64,5
09.06.2022 18:15;1605;17,4;82;50
09.06.2022 18:30;1655;17,35;82;64,5
09.06.2022 18:45;1630;17,3;82;79
09.06.2022 19:00;1630;17,15;81,5;50
09.06.2022 19:15;1645;17;81;21
09.06.2022 19:30;1615;16,95;81;10,5
09.06.2022 19:45;1625;16,9;81;0
09.06.2022 20:00;1620;16,8;81,5;0
09.06.2022 20:15;1620;16,7;82;0
09.06.2022 20:30;1620;16,65;82,5;0
09.06.2022 20:45;1605;16,6;83;0
09.06.2022 21:00;1625;16,55;82,5;0
09.06.2022 21:15;1590;16,5;82;0
09.06.2022 21:30;1590;16,4;81,5;0
09.06.2022 21:45;1620;16,3;81;0
09.06.2022 22:00;1595;16,3;80,5;0
09.06.2022 22:15;1635;16,3;80;0
09.06.2022 22:30;1685;16,2;80;0
09.06.2022 22:45;1680;16,1;80;0
09.06.2022 23:00;1685;15,95;81,5;0
09.06.2022 23:15;1670;15,8;83;0
09.06.2022 23:30;1695;15,75;83;0
09.06.2022 23:45;1730;15,7;83;0
10.06.2022 00:00;1715;15,6;84;0
10.06.2022 00:15;1710;15,5;85;0
10.06.2022 00:30;1695;15,5;84,5;0
10.06.2022 00:45;1690;15,5;84;0
10.06.2022 01:00;1695;15,55;83,5;0
10.06.2022 01:15;1685;15,6;83;0
10.06.2022 01:30;1710;15,6;83;0
10.06.2022 01:45;1695;15,6;83;0
10.06.2022 02:00;1680;15,5;84;0
10.06.2022 02:15;1665;15,4;85;0
10.06.2022 02:30;1380;15,25;86;0
10.06.2022 02:45;1355;15,1;87;0
10.06.2022 03:00;1325;15,2;86,5;0
10.06.2022 03:15;1340;15,3;86;0
10.06.2022 03:30;1305;15,25;86;0
10.06.2022 03:45;1310;15,2;86;0
10.06.2022 04:00;1305;15,25;86;0
10.06.2022 04:15;1290;15,3;86;0
10.06.2022 04:30;1295;15,2;86;0
10.06.2022 04:45;1260;15,1;86;0
10.06.2022 05:00;1280;15,1;86;7
10.06.2022 05:15;1275;15,1;86;14
10.06.2022 05:30;1270;15,2;86;14
10.06.2022 05:45;1275;15,3;86;14
10.06.2022 06:00;1245;15,25;86,5;14
10.06.2022 06:15;1280;15,2;87;14
10.06.2022 06:30;1270;15,1;88,5;14
10.06.2022 06:45;1280;15;90;14
10.06.2022 07:00;1280;15,05;90;14
10.06.2022 07:15;1265;15,1;90;14
10.06.2022 07:30;1290;15,15;90;14
10.06.2022 07:45;1265;15,2;90;14
10.06.2022 08:00;1290;15,25;89,5;14
10.06.2022 08:15;1265;15,3;89;14
10.06.2022 08:30;1265;15,35;89;17,5
10.06.2022 08:45;1280;15,4;89;21
10.06.2022 09:00;1305;15,5;89;28,5
10.06.2022 09:15;1350;15,6;89;36
10.06.2022 09:30;1325;15,6;89,5;43
10.06.2022 09:45;1350;15,6;90;50
10.06.2022 10:00;1360;15,7;89,5;50
10.06.2022 10:15;1350;15,8;89;50
10.06.2022 10:30;1375;15,95;88;57
10.06.2022 10:45;1360;16,1;87;64
10.06.2022 11:00;1345;16,2;86;57
10.06.2022 11:15;1350;16,3;85;50
10.06.2022 11:30;1340;16,4;84;53,5
10.06.2022 11:45;1375;16,5;83;57
10.06.2022 12:00;1350;16,65;82,5;53,5
10.06.2022 12:15;1420;16,8;82;50
10.06.2022 12:30;1735;16,85;82;68
10.06.2022 12:45;1740;16,9;82;86
10.06.2022 13:00;1755;17,05;81,5;118
10.06.2022 13:15;1720;17,2;81;150
10.06.2022 13:30;1725;17,4;80;157,5
10.06.2022 13:45;1720;17,6;79;165
10.06.2022 14:00;1705;17,55;79,5;157,5
10.06.2022 14:15;1745;17,5;80;150
10.06.2022 14:30;1755;17,65;79,5;136
10.06.2022 14:45;1740;17,8;79;122
10.06.2022 15:00;1730;18,2;77;240
10.06.2022 15:15;1725;18,6;75;358
10.06.2022 15:30;1735;19,3;72,5;408
10.06.2022 15:45;1750;20;70;458
10.06.2022 16:00;1745;20,55;67,5;469
10.06.2022 16:15;1780;21,1;65;480
10.06.2022 16:30;1755;20,85;66,5;433,5
10.06.2022 16:45;1685;20,6;68;387
10.06.2022 17:00;1650;20,35;69,5;225,5
10.06.2022 17:15;1620;20,1;71;64
10.06.2022 17:30;1585;20;71;53,5
10.06.2022 17:45;1520;19,9;71;43
10.06.2022 18:00;1475;19,85;71,5;61
10.06.2022 18:15;1420;19,8;72;79
10.06.2022 18:30;1415;19,95;71;82,5
10.06.2022 18:45;1400;20,1;70;86
10.06.2022 19:00;1380;20,1;69,5;64,5
10.06.2022 19:15;1385;20,1;69;43
10.06.2022 19:30;1375;19,9;70;28,5
10.06.2022 19:45;1375;19,7;71;14
10.06.2022 20:00;1350;19,5;71;7
10.06.2022 20:15;1375;19,3;71;0
10.06.2022 20:30;1350;19,2;71,5;0
10.06.2022 20:45;1325;19,1;72;0
10.06.2022 21:00;1345;18,95;72;0
10.06.2022 21:15;1335;18,8;72;0
10.06.2022 21:30;1335;18,75;72;0
10.06.2022 21:45;1340;18,7;72;0
10.06.2022 22:00;1320;18,6;72,5;0
10.06.2022 22:15;1355;18,5;73;0
10.06.2022 22:30;1345;18,45;73;0
10.06.2022 22:45;1350;18,4;73;0
10.06.2022 23:00;1335;18,35;72,5;0
10.06.2022 23:15;1320;18,3;72;0
10.06.2022 23:30;1330;18,2;72,5;0
10.06.2022 23:45;1335;18,1;73;0
11.06.2022 00:00;1335;18;73;0
11.06.2022 00:15;1340;17,9;73;0
11.06.2022 00:30;1335;17,9;72,5;0
11.06.2022 00:45;1345;17,9;72;0
11.06.2022 01:00;1335;17,8;72,5;0
11.06.2022 01:15;1370;17,7;73;0
11.06.2022 01:30;1330;17,7;72;0
11.06.2022 01:45;1330;17,7;71;0
11.06.2022 02:00;1335;17,7;70,5;0
11.06.2022 02:15;1315;17,7;70;0
11.06.2022 02:30;1325;17,6;70,5;0
11.06.2022 02:45;1305;17,5;71;0
11.06.2022 03:00;1325;17,45;70,5;0
11.06.2022 03:15;1320;17,4;70;0
11.06.2022 03:30;1325;17,25;70,5;0
11.06.2022 03:45;1325;17,1;71;0
11.06.2022 04:00;1300;17;71;0
11.06.2022 04:15;1325;16,9;71;0
11.06.2022 04:30;1315;16,9;71;18
11.06.2022 04:45;1320;16,9;71;36
11.06.2022 05:00;1310;17;70,5;64,5
11.06.2022 05:15;1295;17,1;70;93
11.06.2022 05:30;1330;17,2;69,5;129
11.06.2022 05:45;1320;17,3;69;165
11.06.2022 06:00;1320;17,65;67;204,5
11.06.2022 06:15;1340;18;65;244
11.06.2022 06:30;1330;18,35;63,5;290,5
11.06.2022 06:45;1335;18,7;62;337
11.06.2022 07:00;1315;19,15;61,5;380
11.06.2022 07:15;1330;19,6;61;423
11.06.2022 07:30;1325;20;58,5;466
11.06.2022 07:45;1305;20,4;56;509
11.06.2022 08:00;1325;20,7;55;552
11.06.2022 08:15;1325;21;54;595
11.06.2022 08:30;1305;21,2;54;634
11.06.2022 08:45;1325;21,4;54;673
11.06.2022 09:00;1310;21,85;53;709
11.06.2022 09:15;1305;22,3;52;745
11.06.2022 09:30;1330;22,15;51;777
11.06.2022 09:45;1320;22;50;809
11.06.2022 10:00;1315;22,05;50,5;845
11.06.2022 10:15;1345;22,1;51;881
11.06.2022 10:30;1345;22,3;51;927,5
11.06.2022 10:45;1345;22,5;51;974
11.06.2022 11:00;1340;22,75;49;834,5
11.06.2022 11:15;1345;23;47;695
11.06.2022 11:30;1335;23,25;45;788
11.06.2022 11:45;1340;23,5;43;881
11.06.2022 12:00;1330;23,6;41,5;877,5
11.06.2022 12:15;1330;23,7;40;874
11.06.2022 12:30;1340;24,1;41;809,5
11.06.2022 12:45;1365;24,5;42;745
11.06.2022 13:00;1625;24,5;40,5;798,5
11.06.2022 13:15;1760;24,5;39;852
11.06.2022 13:30;1775;24,7;39;662,5
11.06.2022 13:45;1760;24,9;39;473
11.06.2022 14:00;1760;24,95;39,5;619,5
11.06.2022 14:15;1745;25;40;766
11.06.2022 14:30;1740;25,2;39,5;719,5
11.06.2022 14:45;1760;25,4;39;673
11.06.2022 15:00;1785;25,65;37,5;669,5
11.06.2022 15:15;1795;25,9;36;666
11.06.2022 15:30;1745;25,95;36;644,5
11.06.2022 15:45;1770;26;36;623
11.06.2022 16:00;1760;26,2;35;605
11.06.2022 16:15;1775;26,4;34;587
11.06.2022 16:30;1775;26,15;34,5;540,5
11.06.2022 16:45;1775;25,9;35;494
11.06.2022 17:00;1760;25,9;35;451
11.06.2022 17:15;1750;25,9;35;408
11.06.2022 17:30;1755;25,75;34,5;365
11.06.2022 17:45;1740;25,6;34;322
11.06.2022 18:00;1775;25,55;34,5;279
11.06.2022 18:15;1760;25,5;35;236
11.06.2022 18:30;1750;25,4;35,5;197
11.06.2022 18:45;1725;25,3;36;158
11.06.2022 19:00;1725;25,1;36,5;104
11.06.2022 19:15;1665;24,9;37;50
11.06.2022 19:30;1760;24,7;38;35,5
11.06.2022 19:45;1740;24,5;39;21
11.06.2022 20:00;1705;24,2;40;10,5
11.06.2022 20:15;1755;23,9;41;0
11.06.2022 20:30;1730;23,75;41;0
11.06.2022 20:45;1695;23,6;41;0
11.06.2022 21:00;1720;23,55;41;0
11.06.2022 21:15;1730;23,5;41;0
11.06.2022 21:30;1735;22,9;44,5;0
11.06.2022 21:45;1750;22,3;48;0
11.06.2022 22:00;1730;22,15;48,5;0
11.06.2022 22:15;1710;22;49;0
11.06.2022 22:30;1745;21,8;49,5;0
11.06.2022 22:45;1735;21,6;50;0
11.06.2022 23:00;1710;21,45;50;0
11.06.2022 23:15;1720;21,3;50;0
11.06.2022 23:30;1695;21,15;51,5;0
11.06.2022 23:45;1705;21;53;0
12.06.2022 00:00;1685;20,15;58,5;0
12.06.2022 00:15;1705;19,3;64;0
12.06.2022 00:30;1670;19,1;64,5;0
12.06.2022 00:45;1700;18,9;65;0
12.06.2022 01:00;1685;18,75;64,5;0
12.06.2022 01:15;1645;18,6;64;0
12.06.2022 01:30;1665;18,5;64,5;0
12.06.2022 01:45;1695;18,4;65;0
12.06.2022 02:00;1690;18,35;65;0
12.06.2022 02:15;1680;18,3;65;0
12.06.2022 02:30;1665;18,15;65,5;0
12.06.2022 02:45;1635;18;66;0
12.06.2022 03:00;1500;17,95;66;0
12.06.2022 03:15;1355;17,9;66;0
12.06.2022 03:30;1340;17,85;67;0
12.06.2022 03:45;1335;17,8;68;0
12.06.2022 04:00;1345;17,8;68;3,5
12.06.2022 04:15;1325;17,8;68;7
12.06.2022 04:30;1360;17,85;68;21,5
12.06.2022 04:45;1345;17,9;68;36
12.06.2022 05:00;1325;17,85;69;64,5
12.06.2022 05:15;1340;17,8;70;93
12.06.2022 05:30;1330;18,15;68;129
12.06.2022 05:45;1355;18,5;66;165
12.06.2022 06:00;1330;18,9;64,5;208
12.06.2022 06:15;1320;19,3;63;251
12.06.2022 06:30;1340;20,05;59;294
12.06.2022 06:45;1315;20,8;55;337
12.06.2022 07:00;1345;21,5;52,5;380
12.06.2022 07:15;1325;22,2;50;423
12.06.2022 07:30;1325;22,8;48,5;466
12.06.2022 07:45;1350;23,4;47;509
12.06.2022 08:00;1335;23,85;45,5;552
12.06.2022 08:15;1340;24,3;44;595
12.06.2022 08:30;1350;24,4;44;634
12.06.2022 08:45;1360;24,5;44;673
12.06.2022 09:00;1370;24,55;44;705,5
12.06.2022 09:15;1375;24,6;44;738
12.06.2022 09:30;1370;24,55;43;773,5
12.06.2022 09:45;1370;24,5;42;809
12.06.2022 10:00;1370;24,7;41,5;834,5
12.06.2022 10:15;1365;24,9;41;860
12.06.2022 10:30;1370;24,95;40;881,5
12.06.2022 10:45;1370;25;39;903
12.06.2022 11:00;1350;25,4;38;910
12.06.2022 11:15;1350;25,8;37;917
12.06.2022 11:30;1355;25,9;36,5;938,5
12.06.2022 11:45;1350;26;36;960
12.06.2022 12:00;1375;26,05;36,5;960
12.06.2022 12:15;1375;26,1;37;960
12.06.2022 12:30;1370;26,15;36,5;956,5
12.06.2022 12:45;1355;26,2;36;953
12.06.2022 13:00;1350;26,7;36,5;953
12.06.2022 13:15;1360;27,2;37;953
12.06.2022 13:30;1325;27,25;36,5;892
12.06.2022 13:45;1320;27,3;36;831
12.06.2022 14:00;1300;27,6;34;841,5
12.06.2022 14:15;1320;27,9;32;852
12.06.2022 14:30;1300;27,85;32,5;827
12.06.2022 14:45;1320;27,8;33;802
12.06.2022 15:00;1555;28,15;33;788
12.06.2022 15:15;1685;28,5;33;774
12.06.2022 15:30;1760;28,85;32,5;727,5
12.06.2022 15:45;1735;29,2;32;681
12.06.2022 16:00;1725;28,95;32;630,5
12.06.2022 16:15;1690;28,7;32;580
12.06.2022 16:30;1705;28,45;33;537
12.06.2022 16:45;1730;28,2;34;494
12.06.2022 17:00;1730;27,95;35;447,5
12.06.2022 17:15;1730;27,7;36;401
12.06.2022 17:30;1710;27,55;37;361,5
12.06.2022 17:45;1730;27,4;38;322
12.06.2022 18:00;1735;27,45;37,5;279
12.06.2022 18:15;1740;27,5;37;236
12.06.2022 18:30;1770;27,35;37,5;197
12.06.2022 18:45;1775;27,2;38;158
12.06.2022 19:00;1750;27,1;38,5;107,5
12.06.2022 19:15;1740;27;39;57
12.06.2022 19:30;1745;26,85;40;43
12.06.2022 19:45;1750;26,7;41;29
12.06.2022 20:00;1760;26,55;42;18
12.06.2022 20:15;1765;26,4;43;7
12.06.2022 20:30;1740;25,8;49;3,5
12.06.2022 20:45;1735;25,2;55;0
12.06.2022 21:00;1725;24,7;57,5;0
12.06.2022 21:15;1680;24,2;60;0
12.06.2022 21:30;1755;23,7;61,5;0
12.06.2022 21:45;1745;23,2;63;0
12.06.2022 22:00;1725;22,75;64;0
12.06.2022 22:15;1745;22,3;65;0
12.06.2022 22:30;1710;21,9;66,5;0
12.06.2022 22:45;1685;21,5;68;0
12.06.2022 23:00;1685;21,25;68,5;0
12.06.2022 23:15;1695;21;69;0
12.06.2022 23:30;1710;20,65;69,5;0
12.06.2022 23:45;1725;20,3;70;0
13.06.2022 00:00;1725;20,2;69;0
13.06.2022 00:15;1755;20,1;68;0
13.06.2022 00:30;1725;19,95;68,5;0
13.06.2022 00:45;1710;19,8;69;0
13.06.2022 01:00;1700;19,6;69;0
13.06.2022 01:15;1715;19,4;69;0
13.06.2022 01:30;1675;19,2;70;0
13.06.2022 01:45;1720;19;71;0
13.06.2022 02:00;1695;18,9;71;0
13.06.2022 02:15;1675;18,8;71;0
13.06.2022 02:30;1690;18,45;72;0
13.06.2022 02:45;1685;18,1;73;0
13.06.2022 03:00;1660;18;73,5;0
13.06.2022 03:15;1665;17,9;74;0
13.06.2022 03:30;1655;17,55;75;0
13.06.2022 03:45;1710;17,2;76;0
13.06.2022 04:00;1685;17,15;75,5;3,5
13.06.2022 04:15;1680;17,1;75;7
13.06.2022 04:30;1705;17,15;74,5;21,5
13.06.2022 04:45;1655;17,2;74;36
13.06.2022 05:00;1545;17,35;73,5;75,5
13.06.2022 05:15;1375;17,5;73;115
13.06.2022 05:30;1360;17,75;71,5;100,5
13.06.2022 05:45;1370;18;70;86
13.06.2022 06:00;1360;18,55;70;122
13.06.2022 06:15;1380;19,1;70;158
13.06.2022 06:30;1385;19,2;68,5;100,5
13.06.2022 06:45;1360;19,3;67;43
13.06.2022 07:00;1390;19,75;63;122
13.06.2022 07:15;1400;20,2;59;201
13.06.2022 07:30;1385;20,6;58,5;161,5
13.06.2022 07:45;1420;21;58;122
13.06.2022 08:00;1400;20,35;61;114,5
13.06.2022 08:15;1385;19,7;64;107
13.06.2022 08:30;1410;19,85;63;150
13.06.2022 08:45;1395;20;62;193
13.06.2022 09:00;1415;20,4;62,5;308
13.06.2022 09:15;1435;20,8;63;423
13.06.2022 09:30;1425;20,9;62,5;516
13.06.2022 09:45;1435;21;62;609
13.06.2022 10:00;1430;21,4;61;645
13.06.2022 10:15;1430;21,8;60;681
13.06.2022 10:30;1425;22,45;58;716,5
13.06.2022 10:45;1455;23,1;56;752
13.06.2022 11:00;1455;23,45;55;859,5
13.06.2022 11:15;1440;23,8;54;967
13.06.2022 11:30;1430;24,2;52;960
13.06.2022 11:45;1440;24,6;50;953
13.06.2022 12:00;1445;24,75;49,5;953
13.06.2022 12:15;1450;24,9;49;953
13.06.2022 12:30;1455;25,3;47,5;953
13.06.2022 12:45;1445;25,7;46;953
13.06.2022 13:00;1460;25,5;46,5;867
13.06.2022 13:15;1435;25,3;47;781
13.06.2022 13:30;1435;25,6;47;702
13.06.2022 13:45;1430;25,9;47;623
13.06.2022 14:00;1440;24,7;54,5;415,5
13.06.2022 14:15;1455;23,5;62;208
13.06.2022 14:30;1440;24,35;57,5;512,5
13.06.2022 14:45;1445;25,2;53;817
13.06.2022 15:00;1450;25,5;52,5;770
13.06.2022 15:15;1460;25,8;52;723
13.06.2022 15:30;1480;25,65;51,5;719,5
13.06.2022 15:45;1525;25,5;51;716
13.06.2022 16:00;1485;25,65;48,5;659
13.06.2022 16:15;1475;25,8;46;602
13.06.2022 16:30;1470;25,7;45,5;505
13.06.2022 16:45;1485;25,6;45;408
13.06.2022 17:00;1475;22,6;60;211
13.06.2022 17:15;1490;19,6;75;14
13.06.2022 17:30;1505;20;70;57
13.06.2022 17:45;1500;20,4;65;100
13.06.2022 18:00;1535;19,95;60,5;154
13.06.2022 18:15;1465;19,5;56;208
13.06.2022 18:30;1465;19,1;56,5;132,5
13.06.2022 18:45;1450;18,7;57;57
13.06.2022 19:00;1465;18,7;57,5;35,5
13.06.2022 19:15;1460;18,7;58;14
13.06.2022 19:30;1455;18,75;57,5;14
13.06.2022 19:45;1460;18,8;57;14
13.06.2022 20:00;1460;18,55;59;7
13.06.2022 20:15;1520;18,3;61;0
13.06.2022 20:30;1445;18,3;60;0
13.06.2022 20:45;1435;18,3;59;0
13.06.2022 21:00;1440;18,1;59,5;0
13.06.2022 21:15;1445;17,9;60;0
13.06.2022 21:30;1435;17,85;60;0
13.06.2022 21:45;1430;17,8;60;0
13.06.2022 22:00;1445;17,7;60,5;0
13.06.2022 22:15;1435;17,6;61;0
13.06.2022 22:30;1425;17,6;60,5;0
13.06.2022 22:45;1445;17,6;60;0
13.06.2022 23:00;1445;17,65;59,5;0
13.06.2022 23:15;1500;17,7;59;0
13.06.2022 23:30;1450;17,75;58;0
13.06.2022 23:45;1430;17,8;57;0
14.06.2022 00:00;1420;17,85;57;0
14.06.2022 00:15;1440;17,9;57;0
14.06.2022 00:30;1440;17,9;56,5;0
14.06.2022 00:45;1440;17,9;56;0
14.06.2022 01:00;1440;17,8;56,5;0
14.06.2022 01:15;1440;17,7;57;0
14.06.2022 01:30;1430;17,65;56;0
14.06.2022 01:45;1440;17,6;55;0
14.06.2022 02:00;1425;17,5;55,5;0
14.06.2022 02:15;1450;17,4;56;0
14.06.2022 02:30;1500;17,25;56;0
14.06.2022 02:45;1455;17,1;56;0
14.06.2022 03:00;1445;16,85;56,5;0
14.06.2022 03:15;1455;16,6;57;0
14.06.2022 03:30;1450;16,5;57;0
14.06.2022 03:45;1450;16,4;57;0
14.06.2022 04:00;1445;16,25;57;3,5
14.06.2022 04:15;1450;16,1;57;7
14.06.2022 04:30;1450;16;57;21,5
14.06.2022 04:45;1455;15,9;57;36
14.06.2022 05:00;1450;15,9;57;57,5
14.06.2022 05:15;1450;15,9;57;79
14.06.2022 05:30;1450;16;56;125,5
14.06.2022 05:45;1485;16,1;55;172
14.06.2022 06:00;1485;16,1;55;211,5
14.06.2022 06:15;1445;16,1;55;251
14.06.2022 06:30;1450;16,3;54,5;297,5
14.06.2022 06:45;1430;16,5;54;344
14.06.2022 07:00;1420;16,95;52,5;383,5
14.06.2022 07:15;1420;17,4;51;423
14.06.2022 07:30;1425;17,6;51;458,5
14.06.2022 07:45;1425;17,8;51;494
14.06.2022 08:00;1445;18;50;544,5
14.06.2022 08:15;1440;18,2;49;595
14.06.2022 08:30;1445;18,4;48,5;638
14.06.2022 08:45;1450;18,6;48;681
14.06.2022 09:00;1460;18,95;47;698,5
14.06.2022 09:15;1490;19,3;46;716
14.06.2022 09:30;1435;19;47;605
14.06.2022 09:45;1430;18,7;48;494
14.06.2022 10:00;1440;19,2;46,5;684
14.06.2022 10:15;1445;19,7;45;874
14.06.2022 10:30;1440;19,6;46;863
14.06.2022 10:45;1430;19,5;47;852
14.06.2022 11:00;1425;19,7;46,5;777
14.06.2022 11:15;1390;19,9;46;702
14.06.2022 11:30;1405;20,2;46;770
14.06.2022 11:45;1440;20,5;46;838
14.06.2022 12:00;1440;20,75;43,5;816,5
14.06.2022 12:15;1435;21;41;795
14.06.2022 12:30;1435;21,1;41,5;917
14.06.2022 12:45;1425;21,2;42;1039
14.06.2022 13:00;1420;21,35;42;963,5
14.06.2022 13:15;1420;21,5;42;888
14.06.2022 13:30;1405;21,8;41,5;852,5
14.06.2022 13:45;1410;22,1;41;817
14.06.2022 14:00;1380;22,3;40,5;852,5
14.06.2022 14:15;1370;22,5;40;888
14.06.2022 14:30;1325;22,9;39;863
14.06.2022 14:45;1315;23,3;38;838
14.06.2022 15:00;1335;23;38;802
14.06.2022 15:15;1340;22,7;38;766
14.06.2022 15:30;1340;23;38;680,5
14.06.2022 15:45;1330;23,3;38;595
14.06.2022 16:00;1330;24;37;591
14.06.2022 16:15;1330;24,7;36;587
14.06.2022 16:30;1320;23,9;37,5;548
14.06.2022 16:45;1330;23,1;39;509
14.06.2022 17:00;1315;22,95;38;455
14.06.2022 17:15;1315;22,8;37;401
14.06.2022 17:30;1310;22,85;36,5;351
14.06.2022 17:45;1310;22,9;36;301
14.06.2022 18:00;1305;22,95;36,5;276
14.06.2022 18:15;1310;23;37;251
14.06.2022 18:30;1300;22,85;37,5;186,5
14.06.2022 18:45;1305;22,7;38;122
14.06.2022 19:00;1300;22,6;38;89,5
14.06.2022 19:15;1300;22,5;38;57
14.06.2022 19:30;1305;22,25;38,5;43
14.06.2022 19:45;1300;22;39;29
